time,productivity
2022-11-18,195.10649
2022-11-18,178.6394
2022-11-18,166.30757
2022-11-18,369.05148
2022-11-18,272.02258
2022-11-18,196.22096
2022-11-18,182.90596
2022-11-18,175.00743
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,204.95413
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,223.24976
2022-11-19,213.28716
2022-11-19,NA
2022-11-19,NA
2022-11-19,NA
2022-11-19,255.86086
2022-11-19,208.1369
2022-11-19,189.00322
2022-11-19,161.84776
2022-11-19,150.83537
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-21,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-22,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-23,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-24,NA
2022-11-25,NA
2022-11-25,189.54012
2022-11-25,188.34492
2022-11-25,190.54936
2022-11-25,NA
2022-11-25,192.18944
2022-11-25,191.31203
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,192.18167
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,192.03818
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,197.27397
2022-11-25,203.3714
2022-11-25,201.90257
2022-11-25,NA
2022-11-25,NA
2022-11-25,193.95921
2022-11-25,194.71078
2022-11-25,195.97249
2022-11-25,NA
2022-11-25,NA
2022-11-25,198.22717
2022-11-25,190.57744
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,202.1841
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,211.33511
2022-11-25,205.71272
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,NA
2022-11-25,204.87546
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,197.1364
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,195.9103
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,196.24998
2022-11-26,190.71266
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,200.30319
2022-11-26,203.42136
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-26,NA
2022-11-27,NA
2022-11-27,NA
2022-11-27,NA
2022-11-27,NA
2022-11-27,NA
2022-11-27,NA
2022-11-27,NA
2022-11-27,NA
2022-11-27,NA
2022-11-27,NA
2022-11-27,NA
2022-11-27,NA
2022-11-27,NA
2022-11-27,NA
2022-11-27,NA
2022-11-27,NA
2022-11-27,NA
2022-11-27,NA
2022-11-27,NA
2022-11-27,NA
2022-11-27,NA
2022-11-27,NA
2022-11-27,NA
2022-11-27,190.67192
2022-11-27,193.36774
2022-11-27,NA
2022-11-27,192.12914
2022-11-27,193.72336
2022-11-27,NA
2022-11-27,NA
2022-11-27,203.63855
2022-11-27,200.11195
2022-11-27,198.59157
2022-11-27,193.11703
2022-11-27,182.96646
2022-11-27,198.79172
2022-11-27,196.76277
2022-11-27,205.7107
2022-11-27,202.57155
2022-11-27,203.34145
2022-11-27,205.10107
2022-11-27,204.49135
2022-11-27,208.2701
2022-11-27,211.7272
2022-11-27,205.88435
2022-11-27,206.1231
2022-11-27,207.12347
2022-11-27,210.50377
2022-11-27,211.45374
2022-11-27,210.68188
2022-11-27,203.28067
2022-11-27,212.78558
2022-11-27,218.26933
2022-11-27,215.16339
2022-11-27,222.62239
2022-11-27,202.75436
2022-11-27,204.52782
2022-11-27,209.68954
2022-11-27,210.57796
2022-11-27,197.40636
2022-11-27,241.4246
2022-11-27,NA
2022-11-27,220.64355
2022-11-27,218.40524
2022-11-27,214.47554
2022-11-27,244.88249
2022-11-27,225.76834
2022-11-27,219.40833
2022-11-27,216.83907
2022-11-27,212.73651
2022-11-27,287.2631
2022-11-27,237.52992
2022-11-27,211.50105
2022-11-27,211.172
2022-11-27,221.33112
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-28,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-29,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-11-30,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-01,NA
2022-12-02,198.51398
2022-12-02,193.1776
2022-12-02,190.51286
2022-12-02,187.81085
2022-12-02,191.78508
2022-12-02,201.12051
2022-12-02,192.69089
2022-12-02,191.24678
2022-12-02,189.38258
2022-12-02,192.90005
2022-12-02,194.3697
2022-12-02,189.54189
2022-12-02,190.79701
2022-12-02,189.21376
2022-12-02,196.56407
2022-12-02,190.68135
2022-12-02,185.56448
2022-12-02,187.69568
2022-12-02,191.51073
2022-12-02,197.76547
2022-12-02,189.13818
2022-12-02,184.73077
2022-12-02,184.97289
2022-12-02,195.02316
2022-12-02,201.97969
2022-12-02,186.68402
2022-12-02,185.25073
2022-12-02,184.07825
2022-12-02,189.1663
2022-12-02,199.21973
2022-12-02,186.93889
2022-12-02,183.66948
2022-12-02,181.09036
2022-12-02,184.9378
2022-12-02,194.48842
2022-12-02,183.97488
2022-12-02,181.05571
2022-12-02,178.7672
2022-12-02,182.74179
2022-12-02,194.80789
2022-12-02,185.52327
2022-12-02,181.09361
2022-12-02,178.17644
2022-12-02,182.07762
2022-12-02,195.72755
2022-12-02,188.80794
2022-12-02,184.06383
2022-12-02,178.08733
2022-12-02,178.82451
2022-12-02,188.85709
2022-12-02,NA
2022-12-02,NA
2022-12-02,174.87558
2022-12-02,175.18427
2022-12-02,181.60684
2022-12-02,NA
2022-12-02,NA
2022-12-02,NA
2022-12-02,NA
2022-12-02,186.67043
2022-12-02,270.3152
2022-12-02,233.00801
2022-12-02,NA
2022-12-02,NA
2022-12-02,NA
2022-12-02,424.15
2022-12-02,274.2917
2022-12-02,NA
2022-12-02,NA
2022-12-02,NA
2022-12-02,554.5077
2022-12-02,262.28717
2022-12-02,217.50249
2022-12-02,194.44968
2022-12-02,186.18652
2022-12-03,NA
2022-12-03,NA
2022-12-03,185.4469
2022-12-03,184.20717
2022-12-03,187.31291
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,193.02869
2022-12-03,189.66544
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,182.03145
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-03,NA
2022-12-04,181.88005
2022-12-04,181.31535
2022-12-04,183.4572
2022-12-04,183.11513
2022-12-04,167.99545
2022-12-04,178.97699
2022-12-04,181.87483
2022-12-04,182.84195
2022-12-04,186.6262
2022-12-04,181.2121
2022-12-04,179.57883
2022-12-04,181.84505
2022-12-04,181.52441
2022-12-04,184.68073
2022-12-04,182.33186
2022-12-04,183.50107
2022-12-04,181.76176
2022-12-04,179.5519
2022-12-04,180.41205
2022-12-04,184.84444
2022-12-04,183.09329
2022-12-04,179.78256
2022-12-04,180.80557
2022-12-04,181.02481
2022-12-04,180.85477
2022-12-04,182.61638
2022-12-04,185.70001
2022-12-04,181.61513
2022-12-04,181.95157
2022-12-04,186.88922
2022-12-04,180.04814
2022-12-04,178.83418
2022-12-04,174.9029
2022-12-04,177.5469
2022-12-04,181.13362
2022-12-04,182.03377
2022-12-04,187.17903
2022-12-04,177.89989
2022-12-04,180.17899
2022-12-04,186.10924
2022-12-04,181.26045
2022-12-04,184.6159
2022-12-04,181.08464
2022-12-04,177.8927
2022-12-04,185.03177
2022-12-04,184.0933
2022-12-04,184.91063
2022-12-04,186.84186
2022-12-04,183.14697
2022-12-04,183.97705
2022-12-04,179.40262
2022-12-04,182.91168
2022-12-04,187.35648
2022-12-04,181.9265
2022-12-04,187.2502
2022-12-04,179.06886
2022-12-04,177.85887
2022-12-04,182.40463
2022-12-04,186.49503
2022-12-04,187.30005
2022-12-04,182.24661
2022-12-04,181.41565
2022-12-04,182.2355
2022-12-04,187.1735
2022-12-04,189.34116
2022-12-04,194.40077
2022-12-04,186.54993
2022-12-04,180.99112
2022-12-04,184.5749
2022-12-04,193.25249
2022-12-04,193.65862
2022-12-04,192.6884
2022-12-04,184.10141
2022-12-04,179.28134
2022-12-04,198.32478
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-05,NA
2022-12-06,163.34087
2022-12-06,159.53183
2022-12-06,157.30779
2022-12-06,NA
2022-12-06,174.38564
2022-12-06,159.67786
2022-12-06,155.18393
2022-12-06,NA
2022-12-06,167.42032
2022-12-06,170.26192
2022-12-06,172.45482
2022-12-06,171.63075
2022-12-06,171.35641
2022-12-06,173.77496
2022-12-06,171.4928
2022-12-06,NA
2022-12-06,191.60199
2022-12-06,192.77632
2022-12-06,188.96622
2022-12-06,177.71078
2022-12-06,164.44992
2022-12-06,189.96904
2022-12-06,202.16606
2022-12-06,194.93532
2022-12-06,186.90884
2022-12-06,187.7966
2022-12-06,191.48721
2022-12-06,201.86641
2022-12-06,206.30144
2022-12-06,197.22972
2022-12-06,186.93011
2022-12-06,191.95337
2022-12-06,200.2969
2022-12-06,206.55173
2022-12-06,207.44455
2022-12-06,191.90775
2022-12-06,198.14047
2022-12-06,202.2612
2022-12-06,211.25876
2022-12-06,203.85095
2022-12-06,206.72784
2022-12-06,202.43782
2022-12-06,202.12904
2022-12-06,207.5263
2022-12-06,204.86232
2022-12-06,204.26825
2022-12-06,203.02219
2022-12-06,200.264
2022-12-06,203.03156
2022-12-06,204.50374
2022-12-06,199.24007
2022-12-06,198.42833
2022-12-06,195.17255
2022-12-06,197.63843
2022-12-06,214.11981
2022-12-06,203.09097
2022-12-06,196.21388
2022-12-06,192.91357
2022-12-06,191.73427
2022-12-06,190.98396
2022-12-06,205.70871
2022-12-06,203.67148
2022-12-06,208.81595
2022-12-06,201.11366
2022-12-06,198.57266
2022-12-06,225.21233
2022-12-06,204.60669
2022-12-06,204.5486
2022-12-06,197.61386
2022-12-06,195.41187
2022-12-06,237.46663
2022-12-06,202.62004
2022-12-06,198.4842
2022-12-06,204.92693
2022-12-06,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
2022-12-07,NA
